payment_id,merchant_id,created_at,merchant_txn_count_5min,merchant_decline_rate_5min,merchant_unique_devices_5min,merchant_unique_ips_5min,merchant_unique_card_bins_5min,amount_zscore_vs_merchant_history,seconds_since_last_txn_device,seconds_since_last_txn_ip,hour_of_day,is_card,is_new_customer,is_low_ticket,is_attack,attack_window_id
pay_a57e6e60785a,merch_0007,2026-01-03 20:15:56,3.0,0.0,1583,1410,1812,-0.05937538934876825,28998.0,2567.0,20,1,1,0,0,
pay_37effc60f3f8,merch_0007,2026-01-03 20:15:58,4.0,0.0,1583,1410,1812,-0.5255582092601819,49616.0,219815.0,20,1,1,0,0,
pay_77221e215a58,merch_0003,2026-01-03 20:15:58,7.0,0.14285714285714285,1956,1734,2288,0.5538614614550506,2562.0,85422.0,20,1,0,0,0,
pay_626b2474534a,merch_0006,2026-01-03 20:16:11,4.0,0.0,1449,1274,1638,-0.6541043467576805,23111.0,86400.0,20,0,0,0,0,
pay_98538f5297b0,merch_0004,2026-01-03 20:16:19,6.0,0.16666666666666666,1493,1307,1777,-0.4532324340577021,30192.0,15734.0,20,0,0,0,0,
pay_8c69c8625730,merch_0002,2026-01-03 20:16:28,7.0,0.0,1087,978,1321,-0.07613672909908734,186454.0,67699.0,20,0,0,0,0,
pay_3ce49d9ec677,merch_0004,2026-01-03 20:16:51,5.0,0.0,1493,1307,1777,0.2635881778536835,101553.0,92175.0,20,0,0,0,0,
pay_8444f8459430,merch_0004,2026-01-03 20:16:55,6.0,0.0,1493,1307,1777,2.8304988848240473,191359.0,116712.0,20,1,0,0,0,
pay_48612df69156,merch_0007,2026-01-03 20:16:57,4.0,0.0,1584,1410,1812,-0.4211867282919685,86400.0,28958.0,20,1,0,0,0,
pay_1b33a535e3a5,merch_0002,2026-01-03 20:17:18,6.0,0.0,1087,978,1321,-0.4400345924205724,56984.0,82722.0,20,1,0,0,0,
pay_5d760b5a493f,merch_0001,2026-01-03 20:17:20,4.0,0.0,285,248,332,-1.0724898350579735,92088.0,111630.0,20,0,0,0,0,
pay_a17fe14593c1,merch_0007,2026-01-03 20:17:26,5.0,0.0,1585,1410,1813,-1.1349977253295251,86400.0,171780.0,20,1,0,1,0,
pay_80fa20b1ad86,merch_0005,2026-01-03 20:17:58,6.0,0.0,1511,1364,1756,0.09970712228651914,100680.0,147727.0,20,0,0,0,0,
pay_0d9037317099,merch_0005,2026-01-03 20:18:06,7.0,0.0,1511,1364,1756,0.14063420827751183,98516.0,86532.0,20,1,0,0,0,
pay_c67f9eae3eb1,merch_0006,2026-01-03 20:18:27,2.0,0.0,1450,1274,1639,-0.13155613847079858,86400.0,29101.0,20,1,0,0,0,
pay_334bb8ff9293,merch_0006,2026-01-03 20:18:28,3.0,0.0,1450,1274,1640,-0.8415938116645588,8084.0,34012.0,20,0,1,0,0,
pay_5602a2e949ed,merch_0006,2026-01-03 20:18:44,4.0,0.0,1450,1274,1641,-1.2882283909324244,96258.0,119183.0,20,0,0,1,0,
pay_cd0673ceaa7b,merch_0003,2026-01-03 20:18:48,6.0,0.0,1957,1734,2288,-0.43150885816219026,86400.0,42394.0,20,1,0,0,0,
pay_617077d6ef0f,merch_0000,2026-01-03 20:18:57,2.0,0.0,508,444,612,-0.5620047642653924,16016.0,62641.0,20,1,1,0,0,
pay_1fcf27e7a58e,merch_0005,2026-01-03 20:19:03,7.0,0.0,1511,1364,1756,0.013747017939658086,77788.0,158526.0,20,0,0,0,0,
pay_b06808c6a29b,merch_0005,2026-01-03 20:19:04,8.0,0.0,1511,1364,1757,1.132765286309475,23866.0,160373.0,20,1,0,0,0,
pay_116605e0aaf7,merch_0002,2026-01-03 20:19:16,6.0,0.0,1087,978,1321,-0.4719469157541707,114700.0,40797.0,20,0,0,0,0,
pay_0a9fad0d1e31,merch_0001,2026-01-03 20:19:24,5.0,0.0,286,248,332,2.7126328614642525,86400.0,30426.0,20,0,0,0,0,
pay_ce943379055d,merch_0003,2026-01-03 20:19:25,7.0,0.0,1958,1734,2288,-0.0024734180048559423,86400.0,97354.0,20,1,0,0,0,
pay_f14ad05d205a,merch_0004,2026-01-03 20:19:40,5.0,0.0,1494,1307,1777,-0.7628853859561402,86400.0,27275.0,20,1,1,0,0,
pay_816886f1cb82,merch_0006,2026-01-03 20:19:43,5.0,0.0,1450,1274,1642,-0.9014848315235937,100533.0,95705.0,20,1,0,0,0,
pay_b0c8e9cd329b,merch_0005,2026-01-03 20:19:46,8.0,0.0,1511,1364,1758,0.31507967619420973,170685.0,84272.0,20,1,0,0,0,
pay_4cb3a93e72f9,merch_0005,2026-01-03 20:19:58,9.0,0.0,1511,1364,1758,0.012750811808897602,47268.0,33602.0,20,1,0,0,0,
pay_eb8769fe88b2,merch_0004,2026-01-03 20:20:03,6.0,0.0,1494,1307,1778,-0.5676450232622747,2304.0,39231.0,20,1,0,0,0,
pay_692100fdbef5,merch_0006,2026-01-03 20:20:16,6.0,0.0,1450,1274,1643,1.9855789283563803,152029.0,40383.0,20,0,0,0,0,
pay_7c7ed71566af,merch_0006,2026-01-03 20:20:28,7.0,0.0,1450,1274,1644,-1.274396587401845,19208.0,31978.0,20,0,0,1,0,
pay_59e9835af581,merch_0005,2026-01-03 20:20:35,9.0,0.1111111111111111,1511,1364,1759,-0.2100387601355146,7675.0,211323.0,20,0,0,0,0,
pay_5f7f0d35b585,merch_0002,2026-01-03 20:20:36,5.0,0.0,1087,978,1322,0.7529116656534899,166598.0,17661.0,20,0,1,0,0,
pay_caa69a3e2dc1,merch_0003,2026-01-03 20:20:40,5.0,0.0,1958,1735,2289,-0.5031152407207354,82942.0,86400.0,20,1,0,0,0,
pay_5fba096571c9,merch_0006,2026-01-03 20:20:48,8.0,0.125,1450,1275,1645,-0.3587235396127192,28891.0,86400.0,20,0,0,0,0,
pay_7686389d389f,merch_0000,2026-01-03 20:20:55,2.0,0.0,508,444,612,0.7007539750260394,29502.0,5363.0,20,1,0,0,0,
pay_f79602d90f84,merch_0006,2026-01-03 20:21:01,9.0,0.1111111111111111,1450,1275,1645,-0.4473109291289243,50335.0,993.0,20,0,0,0,0,
pay_639c2b88b380,merch_0000,2026-01-03 20:21:03,3.0,0.0,508,444,613,-0.9973217419085166,143297.0,197918.0,20,1,0,0,0,
pay_4274dbbf8620,merch_0007,2026-01-03 20:21:13,3.0,0.0,1585,1410,1813,-0.9596917365009078,21033.0,12031.0,20,0,0,0,0,
pay_f4a0c5ff0dc4,merch_0007,2026-01-03 20:21:15,4.0,0.0,1586,1410,1814,-0.5680538741697868,86400.0,6414.0,20,1,0,0,0,
pay_5d9616024aeb,merch_0002,2026-01-03 20:21:22,5.0,0.0,1087,978,1323,-1.1928419752385344,87663.0,21948.0,20,1,1,1,0,
pay_f7ab4c8b05f2,merch_0000,2026-01-03 20:21:26,4.0,0.0,508,444,614,0.15902478313700144,208019.0,13733.0,20,1,1,0,0,
pay_c342f621ac86,merch_0004,2026-01-03 20:21:34,5.0,0.0,1494,1307,1779,-1.0042128061000155,79046.0,122915.0,20,1,0,0,0,
pay_23d417e60c6f,merch_0006,2026-01-03 20:21:36,9.0,0.1111111111111111,1450,1275,1646,-0.6116019708790277,2871.0,9333.0,20,0,1,0,0,
pay_912268ef645e,merch_0005,2026-01-03 20:21:52,8.0,0.125,1511,1365,1759,-0.23350304198381658,75880.0,86400.0,20,1,0,0,0,
pay_8ce3fd94955a,merch_0002,2026-01-03 20:21:59,5.0,0.0,1088,978,1323,-0.9125669171231383,86400.0,114730.0,20,1,0,0,0,
pay_f72993243db1,merch_0003,2026-01-03 20:22:04,4.0,0.0,1958,1735,2290,-0.4265711465922247,102830.0,196491.0,20,1,0,0,0,
pay_c988c12b8ae8,merch_0006,2026-01-03 20:22:29,10.0,0.2,1450,1275,1646,0.35965695274475235,217415.0,166096.0,20,1,0,0,0,
pay_81de6ea6c3e6,merch_0003,2026-01-03 20:22:45,5.0,0.0,1958,1735,2290,-0.5400467926284148,81034.0,30926.0,20,0,0,0,0,
pay_5856d5af3efc,merch_0004,2026-01-03 20:23:22,4.0,0.0,1494,1307,1780,0.21080561856468974,210425.0,31784.0,20,0,1,0,0,
pay_cd5b9fcfc348,merch_0003,2026-01-03 20:23:56,5.0,0.0,1958,1735,2290,0.48430765207017085,126062.0,2509.0,20,1,0,0,0,
pay_c6c327c10823,merch_0006,2026-01-03 20:24:34,8.0,0.375,1450,1275,1646,-0.44215159899426143,200870.0,42614.0,20,0,0,0,0,
pay_290e542341b1,merch_0003,2026-01-03 20:24:37,5.0,0.0,1958,1735,2291,-0.2572454908343347,47800.0,81971.0,20,1,0,0,0,
pay_526179d7151d,merch_0002,2026-01-03 20:24:37,4.0,0.0,1088,978,1323,-0.04642737038298885,41357.0,13942.0,20,0,0,0,0,
pay_3258f2c7a156,merch_0000,2026-01-03 20:24:54,4.0,0.0,508,445,615,-0.6775353047528999,153903.0,86400.0,20,1,0,0,0,
pay_e6f1c4caa643,merch_0002,2026-01-03 20:25:08,5.0,0.0,1088,978,1324,1.1708051235153116,30455.0,80808.0,20,1,0,0,0,
pay_24b7b089d0e8,merch_0004,2026-01-03 20:25:09,3.0,0.0,1495,1307,1781,0.12725172064074292,86400.0,24404.0,20,1,1,0,0,
pay_f4c8b3177aee,merch_0003,2026-01-03 20:25:09,6.0,0.0,1959,1735,2292,0.591804603133409,86400.0,223746.0,20,1,0,0,0,
pay_987c5bcc400f,merch_0006,2026-01-03 20:25:13,8.0,0.375,1451,1275,1647,2.482651990116579,86400.0,5908.0,20,1,0,0,0,
pay_914a841291bd,merch_0007,2026-01-03 20:25:34,3.0,0.0,1586,1410,1815,-0.461014123915301,70071.0,74029.0,20,1,0,0,0,
pay_4b8c78d62111,merch_0005,2026-01-03 20:25:45,2.0,0.0,1511,1365,1760,0.17482184337911089,13973.0,78256.0,20,1,1,0,0,
pay_a730e33641fd,merch_0004,2026-01-03 20:25:52,4.0,0.0,1495,1307,1782,-1.0888228210853461,50639.0,82564.0,20,0,0,0,0,
pay_6d4a02763cc8,merch_0003,2026-01-03 20:26:00,6.0,0.0,1959,1735,2293,-0.5785004424569266,26077.0,78808.0,20,0,0,0,0,
pay_d4d4fe4c219e,merch_0000,2026-01-03 20:26:05,3.0,0.0,508,445,616,-0.2545802669976092,71778.0,91451.0,20,1,1,0,0,
pay_99a8d23822f1,merch_0006,2026-01-03 20:26:05,5.0,0.4,1451,1275,1648,-0.23025590899573764,4599.0,36568.0,20,1,0,0,0,
pay_b82046dfb3d6,merch_0006,2026-01-03 20:26:30,6.0,0.3333333333333333,1451,1275,1648,-1.234512955814084,38084.0,61600.0,20,1,0,0,0,
pay_d0abf415ae74,merch_0003,2026-01-03 20:26:37,7.0,0.0,1960,1735,2294,-0.838391121388385,86400.0,19025.0,20,1,1,0,0,
pay_a7828fad089e,merch_0004,2026-01-03 20:26:38,4.0,0.0,1495,1307,1783,-0.26641600620599015,4509.0,79279.0,20,1,0,0,0,
pay_fad8a776d6c9,merch_0005,2026-01-03 20:26:43,3.0,0.0,1512,1365,1761,-0.37367073632566844,86400.0,203459.0,20,1,1,0,0,
pay_bfc11fbf9215,merch_0003,2026-01-03 20:26:46,8.0,0.0,1960,1735,2294,-0.18678610129118225,96709.0,26041.0,20,0,0,0,0,
pay_145b7be88d0a,merch_0005,2026-01-03 20:27:09,3.0,0.0,1512,1365,1762,0.4945268281538573,168672.0,93915.0,20,1,1,0,0,
pay_e02db50f73b6,merch_0006,2026-01-03 20:27:10,6.0,0.3333333333333333,1451,1275,1648,1.6737850140012773,210004.0,26284.0,20,1,0,0,0,
pay_b99ebc1c056c,merch_0003,2026-01-03 20:27:14,8.0,0.0,1960,1735,2294,-0.44556820372349826,163968.0,30516.0,20,1,0,0,0,
pay_35ca33855051,merch_0007,2026-01-03 20:27:16,2.0,0.0,1586,1410,1816,-1.147803132121812,158638.0,98290.0,20,0,1,1,0,
pay_f2a6cde6f8ac,merch_0002,2026-01-03 20:27:30,3.0,0.0,1088,979,1325,-0.6839722208735505,126696.0,86400.0,20,0,0,0,0,
pay_b6928526bbf0,merch_0005,2026-01-03 20:27:40,4.0,0.0,1513,1365,1763,1.077654969434485,86400.0,28516.0,20,1,1,0,0,
pay_1d80b96fb3f6,merch_0001,2026-01-03 20:27:51,1.0,0.0,287,248,332,0.6321364055097795,86400.0,19638.0,20,1,0,0,0,
pay_d508de7e9f77,merch_0004,2026-01-03 20:27:58,5.0,0.0,1495,1307,1784,-1.3916523562574743,73689.0,15383.0,20,0,0,1,0,
pay_b5077e5c2164,merch_0006,2026-01-03 20:28:00,6.0,0.16666666666666666,1451,1276,1648,-0.5630100771274374,31580.0,86400.0,20,0,0,0,0,
pay_e0883a7354f5,merch_0007,2026-01-03 20:28:06,3.0,0.0,1586,1410,1816,-1.0408784823286783,173586.0,28311.0,20,1,0,0,0,
pay_bf359297494e,merch_0005,2026-01-03 20:28:08,5.0,0.0,1513,1365,1764,-0.45146191809338226,27633.0,2137.0,20,0,0,0,0,
pay_f68bc991ee30,merch_0002,2026-01-03 20:28:10,4.0,0.0,1088,979,1326,0.3497053776757312,19395.0,8870.0,20,0,0,0,0,
pay_18ebc2167e2e,merch_0003,2026-01-03 20:28:14,8.0,0.0,1960,1735,2295,2.2817565684843886,89820.0,16238.0,20,0,0,0,0,
pay_26e770d1c714,merch_0006,2026-01-03 20:28:20,7.0,0.14285714285714285,1451,1276,1648,-0.5746724230923327,37503.0,148116.0,20,0,1,0,0,
pay_61c3c4bc0e2d,merch_0005,2026-01-03 20:28:27,6.0,0.0,1514,1365,1765,3.4279765928766355,86400.0,107314.0,20,1,0,0,0,
pay_01cc7c23a900,merch_0002,2026-01-03 20:29:02,5.0,0.0,1088,979,1326,0.06043686675186415,74680.0,33301.0,20,1,0,0,0,
pay_116306213016,merch_0006,2026-01-03 20:29:09,8.0,0.125,1451,1276,1648,-0.5260187789734779,124417.0,83157.0,20,0,0,0,0,
pay_caa2d0f26907,merch_0004,2026-01-03 20:29:14,5.0,0.0,1495,1307,1784,6.457059975632635,4744.0,40753.0,20,1,0,0,0,
pay_ba473d04c52a,merch_0002,2026-01-03 20:29:17,6.0,0.0,1088,979,1327,-0.5569047670866023,3050.0,2773.0,20,1,1,0,0,
pay_a63ca5db5455,merch_0006,2026-01-03 20:29:27,9.0,0.2222222222222222,1451,1276,1649,0.8511372227492232,205751.0,90977.0,20,0,0,0,0,
pay_f7542850013a,merch_0007,2026-01-03 20:29:30,4.0,0.0,1586,1410,1817,0.5362834603511969,55645.0,36767.0,20,1,1,0,0,
pay_f34ce9835ca4,merch_0005,2026-01-03 20:29:34,7.0,0.0,1514,1365,1765,-0.4764107524581137,159157.0,19510.0,20,1,0,0,0,
pay_bdd66f51a780,merch_0005,2026-01-03 20:29:38,8.0,0.0,1514,1366,1766,-0.33603371920282216,42186.0,86400.0,20,1,0,0,0,
pay_5afac2a96a48,merch_0003,2026-01-03 20:29:47,7.0,0.0,1960,1735,2296,-0.05522495334691075,5568.0,1955.0,20,1,0,0,0,
pay_ebcf42d0fe00,merch_0007,2026-01-03 20:29:55,5.0,0.0,1587,1410,1818,-1.158605712945407,86400.0,90120.0,20,0,1,1,0,
pay_4f592494cf28,merch_0002,2026-01-03 20:30:03,6.0,0.0,1088,979,1328,-0.3192194910912049,55136.0,129927.0,20,0,0,0,0,
pay_650d0bdef770,merch_0006,2026-01-03 20:30:12,9.0,0.1111111111111111,1451,1276,1650,-1.2465585640007126,9670.0,15188.0,20,1,0,1,0,
pay_90e01c35d5ee,merch_0003,2026-01-03 20:30:26,7.0,0.0,1960,1735,2296,-1.3779546670938725,55603.0,142837.0,20,1,1,1,0,
pay_79235a3f809f,merch_0002,2026-01-03 20:30:38,6.0,0.0,1089,979,1329,0.5242918082467519,86400.0,82076.0,20,0,1,0,0,
pay_d1e1baabbc41,merch_0001,2026-01-03 20:30:51,2.0,0.0,287,248,333,-0.34842968349214326,74486.0,11829.0,20,1,1,0,0,
pay_b7cd22489440,merch_0004,2026-01-03 20:30:52,4.0,0.0,1495,1307,1785,1.2025855592562202,128537.0,92146.0,20,0,0,0,0,
pay_ee2826e4f19d,merch_0003,2026-01-03 20:30:53,8.0,0.0,1960,1736,2297,-0.4604477170628006,76042.0,86400.0,20,1,1,0,0,
pay_c93359af4381,merch_0007,2026-01-03 20:30:57,5.0,0.0,1587,1410,1818,0.590952356923171,59072.0,204744.0,20,1,1,0,0,
pay_a10a1eeaa05d,merch_0003,2026-01-03 20:31:01,8.0,0.0,1960,1736,2298,-1.2238920081361342,216601.0,6718.0,20,1,0,0,0,
pay_acd35877e9b3,merch_0003,2026-01-03 20:31:03,9.0,0.0,1960,1736,2298,2.4470008721284695,53398.0,200837.0,20,1,1,0,0,
pay_cb86aef4bb31,merch_0007,2026-01-03 20:31:05,6.0,0.0,1587,1411,1818,-0.009097133912032042,12729.0,86400.0,20,1,0,0,0,
pay_8881b541e517,merch_0000,2026-01-03 20:31:08,1.0,0.0,508,445,617,-0.307928600432985,23927.0,51205.0,20,0,0,0,0,
pay_5997075609da,merch_0004,2026-01-03 20:31:10,5.0,0.0,1495,1307,1786,-1.3400686091343306,28957.0,6921.0,20,0,0,0,0,
pay_d47ffd344d29,merch_0005,2026-01-03 20:31:24,8.0,0.0,1514,1366,1767,0.49890087374290554,26759.0,84170.0,20,0,0,0,0,
pay_bf4fcf629109,merch_0005,2026-01-03 20:31:33,9.0,0.0,1514,1366,1768,-1.30313325006175,112974.0,85207.0,20,1,0,1,0,
pay_56f7f9fe20a3,merch_0005,2026-01-03 20:31:35,10.0,0.0,1514,1366,1768,-0.8419351054939687,33599.0,143955.0,20,1,0,0,0,
pay_f9ce05d137fd,merch_0006,2026-01-03 20:31:37,7.0,0.14285714285714285,1451,1276,1651,-0.4301522501451769,52008.0,87858.0,20,1,1,0,0,
pay_e0f0b84ec7ca,merch_0001,2026-01-03 20:31:51,3.0,0.0,287,248,333,-0.6123741466159409,24154.0,5399.0,20,1,0,0,0,
pay_97c028ffa70e,merch_0002,2026-01-03 20:31:53,7.0,0.0,1090,979,1329,1.012027368944447,86400.0,80071.0,20,1,0,0,0,
pay_b19aedf0b1d4,merch_0007,2026-01-03 20:32:01,7.0,0.0,1588,1411,1818,-0.5789944327072012,86400.0,11423.0,20,1,0,0,0,
pay_1870fcc1d823,merch_0002,2026-01-03 20:32:02,8.0,0.0,1090,979,1329,0.2366240049892201,120552.0,89442.0,20,1,0,0,0,
pay_e037e03c3c9f,merch_0006,2026-01-03 20:32:15,7.0,0.14285714285714285,1452,1276,1651,0.13377164373263067,86400.0,74183.0,20,1,0,0,0,
pay_3bf873971ca9,merch_0006,2026-01-03 20:32:26,8.0,0.125,1452,1276,1651,-0.5711845532097074,81764.0,24312.0,20,0,0,0,0,
pay_d0ed0099e6fa,merch_0006,2026-01-03 20:32:31,9.0,0.1111111111111111,1453,1277,1651,-0.5063224120573955,86400.0,86400.0,20,0,0,0,0,
pay_e31fc230d6aa,merch_0007,2026-01-03 20:32:42,7.0,0.0,1588,1411,1819,0.05763658151484436,114178.0,32886.0,20,1,1,0,0,
pay_3722d997f650,merch_0003,2026-01-03 20:32:45,7.0,0.0,1960,1736,2298,0.044510254668645374,42233.0,72147.0,20,0,1,0,0,
pay_f9dd35dca038,merch_0006,2026-01-03 20:32:45,10.0,0.2,1453,1278,1652,-0.6963734381501084,49118.0,86400.0,20,0,1,0,0,
pay_fe69ae2de9f6,merch_0005,2026-01-03 20:32:54,8.0,0.0,1515,1367,1768,1.3235447486377108,86400.0,86400.0,20,0,0,0,0,
pay_004d4323fefb,merch_0005,2026-01-03 20:33:08,8.0,0.0,1515,1367,1769,1.41535042181494,27841.0,86229.0,20,0,1,0,0,
pay_cdc711b77c9b,merch_0006,2026-01-03 20:33:14,10.0,0.2,1453,1278,1652,-0.7314823960554673,167781.0,67744.0,20,0,0,0,0,
pay_2892a1324a74,merch_0001,2026-01-03 20:33:15,3.0,0.0,287,248,333,0.8302600656055975,41325.0,106512.0,20,1,0,0,0,
pay_cba5918a1634,merch_0004,2026-01-03 20:33:23,4.0,0.0,1495,1307,1786,0.3229323309001812,7972.0,105346.0,20,1,0,0,0,
pay_d52a6da97a95,merch_0002,2026-01-03 20:33:23,7.0,0.0,1090,979,1330,1.5062578322778126,59285.0,113058.0,20,0,1,0,0,
pay_f1ce07176905,merch_0002,2026-01-03 20:33:34,8.0,0.0,1090,979,1331,-0.4163280555800013,115288.0,94614.0,20,0,0,0,0,
pay_c337852e58cd,merch_0007,2026-01-03 20:33:46,7.0,0.0,1588,1411,1820,-1.050900750050388,167858.0,95059.0,20,0,0,0,0,
pay_734528766f0c,merch_0005,2026-01-03 20:33:49,8.0,0.0,1516,1367,1770,-0.1369943857465455,86400.0,111100.0,20,1,0,0,0,
pay_9596980dd79b,merch_0005,2026-01-03 20:33:54,9.0,0.1111111111111111,1517,1368,1770,-0.39460366272294106,86400.0,86400.0,20,1,0,0,0,
pay_f9990cee9027,merch_0005,2026-01-03 20:33:58,10.0,0.1,1517,1368,1770,-0.14144658941440047,167809.0,56596.0,20,0,0,0,0,
pay_7881325fe091,merch_0003,2026-01-03 20:34:02,7.0,0.0,1961,1736,2299,-0.7799547710471019,86400.0,39785.0,20,1,0,0,0,
pay_174318b37107,merch_0003,2026-01-03 20:34:04,8.0,0.0,1962,1736,2300,-0.2306620525614494,86400.0,7513.0,20,0,0,0,0,
pay_e3febcf4bada,merch_0003,2026-01-03 20:34:07,9.0,0.0,1962,1736,2301,-0.31594933075934334,86574.0,203433.0,20,1,1,0,0,
pay_78e711e8f418,merch_0004,2026-01-03 20:34:15,4.0,0.0,1495,1307,1787,0.49075995331218836,12162.0,122430.0,20,0,1,0,0,
pay_ae1d74701daf,merch_0007,2026-01-03 20:34:17,8.0,0.0,1588,1411,1820,0.6046739758099237,218462.0,36681.0,20,0,0,0,0,
pay_87363c32cca7,merch_0006,2026-01-03 20:34:28,8.0,0.125,1453,1278,1652,-0.22955953585055697,63554.0,86698.0,20,0,0,0,0,
pay_e5a8e0f29b61,merch_0003,2026-01-03 20:34:33,10.0,0.1,1962,1736,2301,-1.3533889435695947,216288.0,833.0,20,0,0,0,0,
pay_b400257fbc30,merch_0003,2026-01-03 20:34:37,11.0,0.09090909090909091,1963,1736,2301,0.027240311251638092,86400.0,51786.0,20,1,0,0,0,
pay_77103199bdbf,merch_0003,2026-01-03 20:34:55,11.0,0.09090909090909091,1963,1737,2301,0.5815051544436555,54479.0,86400.0,20,1,1,0,0,
pay_2428ee8e7a83,merch_0001,2026-01-03 20:34:57,4.0,0.0,287,248,334,0.3995412613814457,40464.0,21403.0,20,1,0,0,0,
pay_e302fa6098c8,merch_0004,2026-01-03 20:35:01,5.0,0.0,1495,1307,1787,-0.47749208728925097,1595.0,41014.0,20,0,0,0,0,
pay_5d1a38b37ee9,merch_0005,2026-01-03 20:35:10,9.0,0.1111111111111111,1518,1368,1771,0.3880424018555478,86400.0,27812.0,20,1,0,0,0,
pay_8e48ed855b15,merch_0006,2026-01-03 20:35:11,9.0,0.1111111111111111,1453,1278,1652,-0.3632276643338942,172617.0,23799.0,20,0,0,0,0,
pay_73dc14e27539,merch_0003,2026-01-03 20:35:21,12.0,0.08333333333333333,1963,1737,2302,-0.2312614049887214,18584.0,9236.0,20,0,0,0,0,
pay_3568b7cb03cc,merch_0006,2026-01-03 20:35:58,9.0,0.1111111111111111,1454,1278,1652,0.534540761245199,86400.0,17449.0,20,1,0,0,0,
pay_8a446a8272a5,merch_0002,2026-01-03 20:36:01,5.0,0.0,1091,979,1332,2.2817752498276835,86400.0,2505.0,20,1,0,0,0,
pay_b91ebad26a1e,merch_0005,2026-01-03 20:36:08,10.0,0.1,1518,1368,1772,4.081040880741049,35875.0,218952.0,20,1,0,0,0,
pay_384994289975,merch_0004,2026-01-03 20:36:09,5.0,0.0,1495,1307,1788,-0.7202221072708406,81276.0,82823.0,20,0,0,0,0,
pay_45dd531174da,merch_0004,2026-01-03 20:36:14,5.0,0.0,1496,1307,1788,0.31782540693058636,86400.0,96418.0,20,0,0,0,0,
pay_1735b1424b6a,merch_0004,2026-01-03 20:36:25,6.0,0.0,1496,1308,1788,2.7449330150218247,163444.0,86400.0,20,1,0,0,0,
pay_5a895adf21c6,merch_0007,2026-01-03 20:36:33,5.0,0.0,1588,1411,1821,0.9780710342137846,40325.0,18509.0,20,0,0,0,0,
pay_34634f66610c,merch_0004,2026-01-03 20:36:35,7.0,0.0,1496,1308,1789,-0.052644421759768384,31099.0,147100.0,20,1,0,0,0,
pay_cc10a9035e64,merch_0002,2026-01-03 20:36:45,6.0,0.0,1092,979,1333,0.3728239818487533,86400.0,128279.0,20,1,1,0,0,
pay_2a4974a3b364,merch_0003,2026-01-03 20:36:47,9.0,0.1111111111111111,1963,1737,2302,1.9917819677609934,3387.0,44527.0,20,0,0,0,0,
pay_d96770f01ade,merch_0005,2026-01-03 20:36:48,8.0,0.125,1518,1368,1773,-0.8807804523790288,44430.0,81180.0,20,1,0,0,0,
pay_ce7867b58f58,merch_0003,2026-01-03 20:36:57,10.0,0.2,1963,1737,2302,-0.19068830572943893,172074.0,48494.0,20,1,1,0,0,
pay_61c82834b09c,merch_0002,2026-01-03 20:36:58,6.0,0.16666666666666666,1092,979,1334,0.22909469847136288,1978.0,207652.0,20,1,0,0,0,
pay_38e18c1e45d2,merch_0004,2026-01-03 20:36:58,8.0,0.0,1496,1308,1789,-0.4441130166503601,3007.0,76291.0,20,1,0,0,0,
pay_10c23531f25c,merch_0000,2026-01-03 20:37:01,1.0,0.0,508,445,617,-0.502503248617031,90107.0,83961.0,20,1,0,0,0,
pay_8dfe480502d7,merch_0006,2026-01-03 20:37:03,9.0,0.1111111111111111,1455,1278,1652,1.223634694257374,86400.0,1115.0,20,1,0,0,0,
pay_4f71d9c3552f,merch_0002,2026-01-03 20:37:06,6.0,0.16666666666666666,1092,979,1334,2.008821049715765,221360.0,104966.0,20,1,0,0,0,
pay_1b4c5fcc8ee0,merch_0005,2026-01-03 20:37:08,9.0,0.1111111111111111,1518,1368,1774,-0.18838304125689898,110798.0,240.0,20,0,0,0,0,
pay_50a2f1dbb613,merch_0002,2026-01-03 20:37:14,7.0,0.14285714285714285,1092,979,1334,0.07317599249739846,12003.0,21354.0,20,1,0,0,0,
pay_3b3478e542e7,merch_0007,2026-01-03 20:37:16,5.0,0.0,1588,1411,1822,1.3977640085087424,36968.0,16149.0,20,1,0,0,0,
pay_b3db1d1b8d35,merch_0007,2026-01-03 20:37:23,6.0,0.0,1588,1411,1822,0.742757587145519,47579.0,19683.0,20,1,1,0,0,
pay_af115bdd581a,merch_0006,2026-01-03 20:37:25,9.0,0.1111111111111111,1455,1278,1653,1.0423750244273253,82015.0,170408.0,20,0,0,0,0,
pay_ca6a76d75e37,merch_0003,2026-01-03 20:37:26,11.0,0.18181818181818182,1964,1737,2303,-0.6533131924676017,86400.0,104343.0,20,1,0,0,0,
pay_f4cf14d6fe0c,merch_0005,2026-01-03 20:37:34,10.0,0.1,1519,1368,1775,-0.34542327561473724,86400.0,71244.0,20,1,0,0,0,
pay_a56c01f8c5e0,merch_0005,2026-01-03 20:37:41,11.0,0.09090909090909091,1519,1368,1775,-0.4784137208523441,5579.0,78793.0,20,0,0,0,0,
pay_37eff38571a7,merch_0003,2026-01-03 20:37:42,12.0,0.16666666666666666,1964,1737,2304,-0.48787323939306704,26152.0,128728.0,20,0,0,0,0,
pay_1cdde3d45870,merch_0003,2026-01-03 20:37:45,12.0,0.16666666666666666,1964,1737,2304,-1.3588577855918895,25071.0,30587.0,20,0,0,1,0,
pay_19b36425b963,merch_0003,2026-01-03 20:37:50,13.0,0.15384615384615385,1964,1737,2305,-0.7602359449764344,110589.0,49936.0,20,0,1,0,0,
